t_s,cmd_rad,pos_rad
11.14597,0.06976,0.06142
11.16597,0.06876,0.06142
11.18597,0.06651,0.06142
11.20596,0.06306,0.06142
11.22596,0.05844,0.06142
11.24596,0.05275,0.06142
11.26596,0.04607,0.05118
11.28596,0.03852,0.04606
11.30596,0.03023,0.04095
11.32696,0.02136,0.03583
11.34696,0.01206,0.02047
11.36595,0.00251,0.01535
11.38596,-0.00711,0.00000
11.40595,-0.01662,0.00000
11.42595,-0.02584,-0.01024
11.44595,-0.03458,-0.02047
11.46595,-0.04268,-0.03071
11.48596,-0.04996,-0.03583
11.50595,-0.05629,-0.04095
11.52596,-0.06152,-0.05118
11.54595,-0.06554,-0.05630
11.56595,-0.06828,-0.06142
11.58595,-0.06965,-0.06142
11.60695,-0.06963,-0.06142
11.62694,-0.06819,-0.06142
11.64695,-0.06537,-0.05630
11.66594,-0.06121,-0.06142
11.68594,-0.05578,-0.06142
11.70694,-0.04918,-0.06142
11.72593,-0.04154,-0.06142
11.74694,-0.03302,-0.06142
11.76593,-0.02379,-0.05118
11.78593,-0.01403,-0.03583
11.80593,-0.00394,-0.02559
11.82693,0.00625,-0.01535
11.84593,0.01634,-0.00512
11.86693,0.02610,0.01024
11.88693,0.03532,0.01535
11.90593,0.04380,0.02559
11.92592,0.05134,0.03583
11.94693,0.05777,0.03583
11.96692,0.06295,0.04606
11.98692,0.06674,0.05118
12.00592,0.06905,0.05118
12.02692,0.06981,0.05630
12.04592,0.06901,0.06142
12.06692,0.06663,0.06142
12.08592,0.06274,0.06142
12.10692,0.05739,0.06142
12.12591,0.05071,0.06142
12.14691,0.04284,0.05118
12.16691,0.03395,0.04095
12.18691,0.02425,0.03583
12.20591,0.01395,0.03071
12.22292,0.00329,0.02047
12.24292,-0.00748,0.00512
12.26292,-0.01809,-0.00512
12.28192,-0.02829,-0.01535
12.30292,-0.03784,-0.02559
12.32192,-0.04650,-0.03583
12.34290,-0.05404,-0.03583
12.36290,-0.06028,-0.04095
12.38290,-0.06505,-0.06142
12.40190,-0.06822,-0.06142
12.42290,-0.06970,-0.06142
12.44290,-0.06944,-0.06142
12.46290,-0.06744,-0.06142
12.48290,-0.06372,-0.06142
12.50289,-0.05837,-0.06142
12.52289,-0.05152,-0.06654
12.54289,-0.04332,-0.06142
12.56289,-0.03399,-0.06142
12.58289,-0.02375,-0.05630
12.60189,-0.01286,-0.03583
12.62289,-0.00161,-0.02047
12.64289,0.00972,-0.01024
12.66288,0.02081,0.00000
12.68288,0.03138,0.01024
12.70288,0.04114,0.02559
12.72288,0.04982,0.03071
12.74288,0.05716,0.03583
12.76288,0.06298,0.04606
12.78288,0.06708,0.05118
12.80288,0.06936,0.05630
12.82288,0.06972,0.06142
12.84288,0.06815,0.06142
12.86287,0.06467,0.06142
12.88287,0.05936,0.06142
12.90287,0.05237,0.06142
12.92287,0.04387,0.05630
12.94287,0.03411,0.04606
12.96287,0.02334,0.03583
12.98287,0.01187,0.02559
13.00287,0.00002,0.01024
13.02287,-0.01185,0.00000
13.04286,-0.02341,-0.01024
13.06287,-0.03431,-0.02047
13.08286,-0.04423,-0.03583
13.10286,-0.05285,-0.03583
13.12286,-0.05992,-0.04095
13.14286,-0.06521,-0.05630
13.16286,-0.06854,-0.06142
13.18286,-0.06980,-0.06142
13.20286,-0.06894,-0.06142
13.22286,-0.06596,-0.06142
13.24285,-0.06094,-0.06142
13.26285,-0.05402,-0.06142
13.28285,-0.04540,-0.06142
13.30285,-0.03533,-0.06654
13.32285,-0.02413,-0.05630
13.34285,-0.01213,-0.03583
13.36285,0.00028,-0.01535
13.38285,0.01271,-0.00512
13.40285,0.02477,0.00512
13.42285,0.03606,0.01535
13.44285,0.04621,0.03071
13.46285,0.05488,0.03583
13.48285,0.06176,0.04606
13.50285,0.06663,0.05118
13.52285,0.06931,0.05630
13.54286,0.06968,0.06142
13.56284,0.06772,0.06142
13.58284,0.06347,0.06142
13.60284,0.05706,0.06142
13.62283,0.04870,0.06142
13.64283,0.03865,0.05118
13.66283,0.02724,0.04095
13.68283,0.01486,0.02559
13.70283,0.00194,0.01535
13.72283,-0.01109,0.00000
13.74283,-0.02376,-0.01024
13.76283,-0.03562,-0.02047
13.78283,-0.04625,-0.03583
13.80282,-0.05526,-0.03583
13.82282,-0.06232,-0.05118
13.84282,-0.06714,-0.05630
13.86282,-0.06955,-0.06142
13.88282,-0.06943,-0.06142
13.90282,-0.06677,-0.06142
13.92282,-0.06165,-0.06142
13.94282,-0.05424,-0.06142
13.96282,-0.04479,-0.06142
13.98281,-0.03364,-0.05630
14.00281,-0.02120,-0.05630
14.02282,-0.00793,-0.03071
14.04281,0.00568,-0.01535
14.06281,0.01911,0.00000
14.08281,0.03183,0.01024
14.10281,0.04337,0.02559
14.12281,0.05325,0.03583
14.14281,0.06108,0.04095
14.16280,0.06655,0.05118
14.18280,0.06940,0.05630
14.20280,0.06952,0.06142
14.22280,0.06688,0.06142
14.24280,0.06156,0.06142
14.26280,0.05374,0.06142
14.28280,0.04374,0.06142
14.30280,0.03194,0.04606
14.32280,0.01880,0.03071
14.34280,0.00486,0.01535
14.36279,-0.00932,0.00512
14.38279,-0.02315,-0.01024
14.40279,-0.03605,-0.02047
14.42279,-0.04748,-0.03583
14.44279,-0.05693,-0.03583
14.46279,-0.06400,-0.05118
14.48279,-0.06836,-0.06142
14.50279,-0.06981,-0.06142
